v_mae,v_rmse,v_r2,t_mae,t_rmse,t_r2,macro_mae,macro_rmse,macro_r2,n_rows,model,display_name,group_kind,group
4.146884684702137,5.64351586502638,0.9403884555932792,0.49605598137416357,0.7020589362998833,0.7921015031123562,2.32147033303815,3.1727874006631316,0.8662449793528177,151,deep_ensemble_mlp,Deep Ensemble MLP,experiment_id,cc_chg_2p5C_25degC
23.77071093942537,34.820454131397184,0.855931848090167,0.2834172098618769,0.37144479309098216,0.9735925686696661,12.027064074643624,17.595949462244082,0.9147622083799165,151,deep_ensemble_mlp,Deep Ensemble MLP,experiment_id,cc_dchg_1p5C_25degC
22.047018563400595,33.87555997062708,0.8513014269268815,0.3467062151830455,0.4708672542787726,0.9786593660283088,11.19686238929182,17.173213612452926,0.9149803964775951,151,deep_ensemble_mlp,Deep Ensemble MLP,experiment_id,cc_dchg_2C_25degC
20.242511219608758,32.34302483834232,0.8514623831173256,0.4425720541082232,0.6162062167351289,0.9777317459156374,10.34254163685849,16.479615527538726,0.9145970645164815,151,deep_ensemble_mlp,Deep Ensemble MLP,experiment_id,cc_dchg_2p5C_25degC
5.439345959846062,7.204213088268173,0.9555942533895663,0.4115936680320445,0.5837195592321354,0.8801315272727974,2.925469813939053,3.8939663237501545,0.9178628903311818,453,deep_ensemble_mlp,Deep Ensemble MLP,operation,charge
22.020080240811577,33.695147251663776,0.8530844032870541,0.35756515971771513,0.496453189135845,0.9803041195286551,11.188822700264646,17.09580022039981,0.9166942614078546,453,deep_ensemble_mlp,Deep Ensemble MLP,operation,discharge
15.432501908852704,25.395629724449776,0.9283730118969931,0.29958600577943206,0.3989116597565149,0.9528617973704826,7.866043957316068,12.897270692103145,0.9406174046337379,302,deep_ensemble_mlp,Deep Ensemble MLP,c_rate,1.5
13.561939439978302,24.433525721662555,0.9344006549397412,0.3848382181040141,0.5341933181625308,0.9533892597567408,6.973388829041157,12.483859519912542,0.943894957348241,302,deep_ensemble_mlp,Deep Ensemble MLP,c_rate,2.0
12.194697952155447,23.215517730738128,0.9422316852593209,0.4693140177411933,0.6605288985281205,0.9553613106103727,6.332005984948321,11.938023314633124,0.9487964979348468,302,deep_ensemble_mlp,Deep Ensemble MLP,c_rate,2.5
8.478439062571566,10.478718399162759,0.9302378510262401,0.6534327234381427,0.8113884206804574,0.5593028609527289,4.565935893004854,5.645053409921608,0.7447703559894845,151,random_forest,Random Forest,experiment_id,cc_chg_1p5C_25degC
5.940904343403234,8.32962333809376,0.9376690140188716,0.7758086892074804,0.9537372261489505,0.5096719036025139,3.358356516305357,4.641680282121356,0.7236704588106928,151,random_forest,Random Forest,experiment_id,cc_chg_2C_25degC
4.849934387908444,6.977940067809322,0.9088649695156357,0.8574011385668363,1.0575443939149076,0.5282613925669206,2.8536677632376404,4.0177422308621145,0.7185631810412781,151,random_forest,Random Forest,experiment_id,cc_chg_2p5C_25degC
22.762349621492604,29.322425459341716,0.8978357608192338,1.2505343824537893,1.5710583354704875,0.5275865736719506,12.006442001973197,15.4467418974061,0.7127111672455921,151,random_forest,Random Forest,experiment_id,cc_dchg_1p5C_25degC
22.223170944548496,29.20997019068942,0.8894405008323342,1.6316223177716558,2.1148465303256305,0.5695050583776617,11.927396631160075,15.662408360507523,0.729472779604998,151,random_forest,Random Forest,experiment_id,cc_dchg_2C_25degC
22.290854049233495,29.20933773688437,0.8788513430387306,2.1358916622528334,2.7351585476623215,0.5612682858276217,12.213372855743165,15.972248142273346,0.7200598144331761,151,random_forest,Random Forest,experiment_id,cc_dchg_2p5C_25degC
6.42309259796108,8.715461583366407,0.9350099513309454,0.7622141837374865,0.9462850188777641,0.6849783445502751,3.5926533908492835,4.830873301122086,0.8099941479406103,453,random_forest,Random Forest,operation,charge
22.42545820509153,29.24729277720699,0.8893109828173043,1.6726827874927597,2.1925550104183564,0.6158332379569026,12.049070496292146,15.719923893812673,0.7525721103871035,453,random_forest,Random Forest,operation,discharge
15.620394342032085,22.018267121955844,0.9461575281877448,0.9519835529459661,1.2503150528298108,0.536917384431901,8.286188947489025,11.634291087392828,0.7415374563098229,302,random_forest,Random Forest,c_rate,1.5
14.082037643975863,21.47795362104454,0.9493110815459511,1.2037155034895681,1.6404558121712167,0.5604399941675198,7.642876573732716,11.55920471660788,0.7548755378567354,302,random_forest,Random Forest,c_rate,2.0
13.57039421857097,21.23531326137333,0.9516662717946348,1.4966464004098348,2.0735829409443824,0.5600831350528754,7.533520309490402,11.654448101158858,0.7558747034237552,302,random_forest,Random Forest,c_rate,2.5
8.270893923250052,10.247075531836815,0.9332880882677593,0.6872868471859543,0.8482746107300123,0.5183233907127589,4.479090385218003,5.547675071283414,0.7258057394902591,151,extra_trees,ExtraTrees,experiment_id,cc_chg_1p5C_25degC
5.7623253585175265,7.7249998434284795,0.9463894541760569,0.7654089289323492,0.9647612209840742,0.49827124963747016,3.263867143724938,4.344880532206277,0.7223303519067635,151,extra_trees,ExtraTrees,experiment_id,cc_chg_2C_25degC
3.9293577803973148,5.78997805517624,0.9372541931235534,0.8775360370581303,1.1306071336700987,0.46082760510447396,2.4034469087277226,3.4602925944231693,0.6990408991140137,151,extra_trees,ExtraTrees,experiment_id,cc_chg_2p5C_25degC
21.146266986766683,27.35997617377664,0.9110531539815757,1.266758863600937,1.6561679508952385,0.47501564415178676,11.20651292518381,14.50807206233594,0.6930343990666812,151,extra_trees,ExtraTrees,experiment_id,cc_dchg_1p5C_25degC
21.412847528204335,27.54507011242536,0.9016845889173479,1.7404762449711966,2.213553783938302,0.5283818654709043,11.576661886587766,14.879311948181831,0.7150332271941261,151,extra_trees,ExtraTrees,experiment_id,cc_dchg_2C_25degC
21.653006426632366,27.576077602106487,0.8920207843650185,2.1782576318476448,2.7186395983555904,0.5665517102266148,11.915632029240005,15.147358600231039,0.7292862472958166,151,extra_trees,ExtraTrees,experiment_id,cc_dchg_2p5C_25degC
5.987525687388298,8.128181949562096,0.9434733940332926,0.7767439377254779,0.9880294394111869,0.6565715653850628,3.382134812556888,4.558105694486642,0.8000224797091777,453,extra_trees,ExtraTrees,operation,charge
21.404040313867792,27.493873497232393,0.9021850930056001,1.7284975801399265,2.238579452964696,0.5995356904314055,11.56626894700386,14.866226475098545,0.7508603917185028,453,extra_trees,ExtraTrees,operation,discharge
14.708580455008372,20.6587856998517,0.9526010961647848,0.9770228553934458,1.3157625349548616,0.4871686216343387,7.842801655200909,10.98727411740328,0.7198848588995618,302,extra_trees,ExtraTrees,c_rate,1.5
